gi|257425046|ref|NZ_GG700536.1|_N2	12551	12613	+
gi|257425046|ref|NZ_GG700536.1|_N3	23351	23407	+
gi|257425046|ref|NZ_GG700536.1|_N4	39219	39270	+
gi|257425046|ref|NZ_GG700536.1|_N5	43355	43418	+
gi|257425046|ref|NZ_GG700536.1|_N6	45991	47399	+
gi|257425046|ref|NZ_GG700536.1|_N7	49940	50001	+
gi|257425046|ref|NZ_GG700536.1|_N8	54424	54467	+
gi|257425046|ref|NZ_GG700536.1|_N9	57357	57458	+
gi|257425046|ref|NZ_GG700536.1|_N10	72200	72264	+
gi|257425046|ref|NZ_GG700536.1|_N11	74257	74320	+
gi|257425046|ref|NZ_GG700536.1|_N12	75867	75931	+
gi|257425046|ref|NZ_GG700536.1|_N13	90922	91008	+
gi|257425046|ref|NZ_GG700536.1|_N14	94120	94182	+
gi|257425046|ref|NZ_GG700536.1|_N15	99744	99805	+
gi|257425046|ref|NZ_GG700536.1|_N16	112288	112351	+
gi|257425046|ref|NZ_GG700536.1|_N17	115760	115831	+
gi|257425046|ref|NZ_GG700536.1|_N18	133867	133912	+
gi|257425046|ref|NZ_GG700536.1|_N19	138951	139910	+
gi|257425046|ref|NZ_GG700536.1|_N20	141317	141388	+
gi|257425046|ref|NZ_GG700536.1|_N21	144383	145386	+
gi|257425046|ref|NZ_GG700536.1|_N22	153163	153207	+
gi|257425046|ref|NZ_GG700536.1|_N23	158737	159163	+
gi|257425046|ref|NZ_GG700536.1|_N24	168285	169451	+
gi|257425046|ref|NZ_GG700536.1|_N25	171179	171246	+
gi|257425216|ref|NZ_GG700537.1|_N1	2751	4939	+
gi|257425216|ref|NZ_GG700537.1|_N2	6322	6371	+
gi|257425216|ref|NZ_GG700537.1|_N3	11645	11864	+
gi|257425216|ref|NZ_GG700537.1|_N4	16475	16502	+
gi|257425216|ref|NZ_GG700537.1|_N5	20547	20597	+
gi|257425216|ref|NZ_GG700537.1|_N6	27173	27261	+
gi|257425216|ref|NZ_GG700537.1|_N7	29666	30355	+
gi|257425216|ref|NZ_GG700537.1|_N8	32851	33811	+
gi|257425216|ref|NZ_GG700537.1|_N9	35176	35231	+
gi|257425216|ref|NZ_GG700537.1|_N10	52208	52246	+
gi|257425216|ref|NZ_GG700537.1|_N11	55294	55407	+
gi|257425216|ref|NZ_GG700537.1|_N12	61178	61251	+
gi|257425216|ref|NZ_GG700537.1|_N13	68826	69062	+
gi|257425216|ref|NZ_GG700537.1|_N14	92580	92868	+
gi|257425216|ref|NZ_GG700537.1|_N15	94597	94649	+
gi|257425216|ref|NZ_GG700537.1|_N16	96451	96925	+
gi|257425216|ref|NZ_GG700537.1|_N17	102249	102312	+
gi|257425216|ref|NZ_GG700537.1|_N18	103866	103917	+
gi|257425216|ref|NZ_GG700537.1|_N19	119946	120155	+
gi|257425216|ref|NZ_GG700537.1|_N20	129776	130448	+
gi|257425216|ref|NZ_GG700537.1|_N21	141345	141602	+
gi|257425216|ref|NZ_GG700537.1|_N22	152458	152520	+
gi|257425216|ref|NZ_GG700537.1|_N23	155554	155617	+
gi|257425216|ref|NZ_GG700537.1|_N24	158083	158831	+
gi|257425216|ref|NZ_GG700537.1|_N25	161064	161125	+
gi|257425216|ref|NZ_GG700537.1|_N26	168392	169339	+
gi|257425216|ref|NZ_GG700537.1|_N27	170789	174019	+
gi|257425216|ref|NZ_GG700537.1|_N28	175165	175261	+
gi|257425216|ref|NZ_GG700537.1|_N29	176956	178048	+
gi|257425216|ref|NZ_GG700537.1|_N30	182176	182245	+
gi|257425216|ref|NZ_GG700537.1|_N31	184720	185903	+
gi|257425216|ref|NZ_GG700537.1|_N32	187071	187114	+
gi|257425216|ref|NZ_GG700537.1|_N33	190296	190349	+
gi|257425216|ref|NZ_GG700537.1|_N34	198155	198215	+
gi|257425216|ref|NZ_GG700537.1|_N35	204280	204654	+
gi|257425216|ref|NZ_GG700537.1|_N36	209939	210530	+
gi|257425216|ref|NZ_GG700537.1|_N37	214973	215019	+
gi|257425216|ref|NZ_GG700537.1|_N38	219164	219245	+
gi|257425216|ref|NZ_GG700537.1|_N39	233721	234931	+
gi|257425216|ref|NZ_GG700537.1|_N40	245816	246958	+
gi|257425216|ref|NZ_GG700537.1|_N41	254335	254390	+
gi|257425216|ref|NZ_GG700537.1|_N42	260639	260710	+
gi|257425216|ref|NZ_GG700537.1|_N43	263460	263509	+
gi|257425216|ref|NZ_GG700537.1|_N44	273692	273761	+
gi|257425216|ref|NZ_GG700537.1|_N45	284270	284322	+
gi|257425216|ref|NZ_GG700537.1|_N46	288086	288160	+
gi|257425216|ref|NZ_GG700537.1|_N47	289916	290034	+
gi|257425216|ref|NZ_GG700537.1|_N48	294107	295605	+
gi|257425216|ref|NZ_GG700537.1|_N49	304073	304186	+
gi|257425216|ref|NZ_GG700537.1|_N50	305910	306052	+
gi|257425216|ref|NZ_GG700537.1|_N51	320999	321287	+
gi|257425216|ref|NZ_GG700537.1|_N52	341307	341428	+
gi|257425216|ref|NZ_GG700537.1|_N53	358997	359027	+
gi|257425216|ref|NZ_GG700537.1|_N54	384596	384870	+
gi|257425216|ref|NZ_GG700537.1|_N55	389729	390209	+
gi|257425216|ref|NZ_GG700537.1|_N56	392605	392633	+
gi|257425216|ref|NZ_GG700537.1|_N57	394214	395829	+
gi|257425560|ref|NZ_GG700538.1|_N1	3003	7254	+
gi|257425560|ref|NZ_GG700538.1|_N2	9754	9808	+
gi|257425560|ref|NZ_GG700538.1|_N3	11878	11909	+
gi|257425560|ref|NZ_GG700538.1|_N4	14033	15063	+
gi|257425560|ref|NZ_GG700538.1|_N5	17155	18178	+
gi|257425560|ref|NZ_GG700538.1|_N6	19631	20036	+
gi|257425560|ref|NZ_GG700538.1|_N7	21477	22962	+
gi|257425560|ref|NZ_GG700538.1|_N8	26911	27431	+
gi|257425560|ref|NZ_GG700538.1|_N9	28925	29105	+
gi|257425560|ref|NZ_GG700538.1|_N10	32053	32118	+
gi|257425560|ref|NZ_GG700538.1|_N11	34896	34985	+
gi|257425560|ref|NZ_GG700538.1|_N12	52356	52408	+
gi|257425560|ref|NZ_GG700538.1|_N13	53558	54574	+
gi|257425560|ref|NZ_GG700538.1|_N14	71213	71273	+
gi|257425560|ref|NZ_GG700538.1|_N15	73553	73586	+
gi|257425560|ref|NZ_GG700538.1|_N16	75612	77808	+
gi|257425560|ref|NZ_GG700538.1|_N17	80914	80964	+
gi|257425560|ref|NZ_GG700538.1|_N18	84411	84479	+
gi|257425560|ref|NZ_GG700538.1|_N19	86927	86970	+
gi|257425560|ref|NZ_GG700538.1|_N20	90734	90820	+
gi|257425560|ref|NZ_GG700538.1|_N21	96102	97367	+
gi|257425560|ref|NZ_GG700538.1|_N22	111752	111846	+
gi|257425560|ref|NZ_GG700538.1|_N23	120537	120595	+
gi|257425560|ref|NZ_GG700538.1|_N24	127003	127101	+
gi|257425560|ref|NZ_GG700538.1|_N25	128728	129394	+
gi|257425560|ref|NZ_GG700538.1|_N26	138776	138829	+
gi|257425560|ref|NZ_GG700538.1|_N27	143021	144366	+
gi|257425560|ref|NZ_GG700538.1|_N28	148043	148338	+
gi|257425560|ref|NZ_GG700538.1|_N29	161161	161306	+
gi|257425560|ref|NZ_GG700538.1|_N30	162665	162915	+
gi|257425560|ref|NZ_GG700538.1|_N31	172239	172302	+
gi|257425560|ref|NZ_GG700538.1|_N32	178486	180097	+
gi|257425560|ref|NZ_GG700538.1|_N33	186385	187205	+
gi|257425560|ref|NZ_GG700538.1|_N34	189668	189748	+
gi|257425560|ref|NZ_GG700538.1|_N35	191450	191526	+
gi|257425560|ref|NZ_GG700538.1|_N36	193742	193792	+
gi|257425560|ref|NZ_GG700538.1|_N37	202755	202831	+
gi|257425560|ref|NZ_GG700538.1|_N38	211377	211412	+
gi|257425560|ref|NZ_GG700538.1|_N39	215303	215363	+
gi|257425560|ref|NZ_GG700538.1|_N40	240581	240661	+
gi|257425560|ref|NZ_GG700538.1|_N41	252871	253104	+
gi|257425560|ref|NZ_GG700538.1|_N42	254601	254656	+
gi|257425560|ref|NZ_GG700538.1|_N43	270554	270613	+
gi|257425560|ref|NZ_GG700538.1|_N44	273638	274700	+
gi|257425560|ref|NZ_GG700538.1|_N45	280390	280452	+
gi|257425560|ref|NZ_GG700538.1|_N46	283435	283619	+
gi|257425560|ref|NZ_GG700538.1|_N47	285766	286934	+
gi|257425560|ref|NZ_GG700538.1|_N48	295596	295635	+
gi|257425560|ref|NZ_GG700538.1|_N49	297534	297569	+
gi|257425560|ref|NZ_GG700538.1|_N50	308972	309031	+
gi|257425560|ref|NZ_GG700538.1|_N51	335866	335929	+
gi|257425560|ref|NZ_GG700538.1|_N52	339365	339427	+
gi|257425560|ref|NZ_GG700538.1|_N53	347777	347834	+
gi|257425560|ref|NZ_GG700538.1|_N54	350374	350423	+
gi|257425560|ref|NZ_GG700538.1|_N55	351924	352573	+
gi|257425560|ref|NZ_GG700538.1|_N56	353989	354035	+
gi|257425560|ref|NZ_GG700538.1|_N57	355687	356931	+
gi|257425560|ref|NZ_GG700538.1|_N58	359520	364340	+
gi|257425560|ref|NZ_GG700538.1|_N59	367525	368269	+
gi|257425560|ref|NZ_GG700538.1|_N60	371160	374580	+
gi|257425560|ref|NZ_GG700538.1|_N61	379127	380825	+
gi|257425560|ref|NZ_GG700538.1|_N62	394297	394617	+
gi|257425560|ref|NZ_GG700538.1|_N63	406212	406285	+
gi|257425991|ref|NZ_GG700540.1|_N1	1	119	+
gi|257425991|ref|NZ_GG700540.1|_N2	13622	13846	+
gi|257425991|ref|NZ_GG700540.1|_N3	22615	22675	+
gi|257425991|ref|NZ_GG700540.1|_N4	25185	25242	+
gi|257425991|ref|NZ_GG700540.1|_N5	31881	31929	+
gi|257425991|ref|NZ_GG700540.1|_N6	43959	44019	+
gi|257425991|ref|NZ_GG700540.1|_N7	48606	48635	+
gi|257425991|ref|NZ_GG700540.1|_N8	51922	52006	+
gi|257425991|ref|NZ_GG700540.1|_N9	53410	53473	+
gi|257425991|ref|NZ_GG700540.1|_N10	59943	59973	+
gi|257425991|ref|NZ_GG700540.1|_N11	67870	68609	+
gi|257425991|ref|NZ_GG700540.1|_N12	71348	71412	+
gi|257425991|ref|NZ_GG700540.1|_N13	72693	72764	+
gi|257425991|ref|NZ_GG700540.1|_N14	77810	77865	+
gi|257425991|ref|NZ_GG700540.1|_N15	79670	80914	+
gi|257425991|ref|NZ_GG700540.1|_N16	82586	83461	+
gi|257425991|ref|NZ_GG700540.1|_N17	85407	85501	+
gi|257425991|ref|NZ_GG700540.1|_N18	87128	87382	+
gi|257426105|ref|NZ_GG700546.1|_N1	3015	10216	+
gi|257426105|ref|NZ_GG700546.1|_N2	13312	13703	+
gi|257426105|ref|NZ_GG700546.1|_N3	16557	17971	+
gi|257426105|ref|NZ_GG700546.1|_N4	19418	22053	+
gi|257426105|ref|NZ_GG700546.1|_N5	23358	23425	+
gi|257426105|ref|NZ_GG700546.1|_N6	25267	25838	+
gi|257426105|ref|NZ_GG700546.1|_N7	34529	34598	+
gi|257426105|ref|NZ_GG700546.1|_N8	40967	42166	+
gi|257426105|ref|NZ_GG700546.1|_N9	46737	46795	+
gi|257426105|ref|NZ_GG700546.1|_N10	49766	49817	+
gi|257426105|ref|NZ_GG700546.1|_N11	60007	60074	+
gi|257426105|ref|NZ_GG700546.1|_N12	76085	76590	+
gi|257426198|ref|NZ_GG700547.1|_N1	1407	2303	+
gi|257426198|ref|NZ_GG700547.1|_N2	6420	6492	+
gi|257426198|ref|NZ_GG700547.1|_N3	12346	12409	+
gi|257426198|ref|NZ_GG700547.1|_N4	27195	28064	+
gi|257426198|ref|NZ_GG700547.1|_N5	29167	29481	+
gi|257426198|ref|NZ_GG700547.1|_N6	31906	31950	+
gi|257426198|ref|NZ_GG700547.1|_N7	46521	46590	+
gi|257426198|ref|NZ_GG700547.1|_N8	58431	58494	+
gi|257426198|ref|NZ_GG700547.1|_N9	60064	60136	+
gi|257426198|ref|NZ_GG700547.1|_N10	61899	62270	+
gi|257426198|ref|NZ_GG700547.1|_N11	66029	66085	+
gi|257426198|ref|NZ_GG700547.1|_N12	78166	78222	+
gi|257426198|ref|NZ_GG700547.1|_N13	85457	85590	+
gi|257426198|ref|NZ_GG700547.1|_N14	91918	91986	+
gi|257426198|ref|NZ_GG700547.1|_N15	93640	93692	+
gi|257426198|ref|NZ_GG700547.1|_N16	105256	105334	+
gi|257423656|ref|NZ_GG700533.1|_N1	1	1184	+
gi|257423656|ref|NZ_GG700533.1|_N2	5317	5378	+
gi|257423656|ref|NZ_GG700533.1|_N3	8206	8337	+
gi|257423656|ref|NZ_GG700533.1|_N4	19718	21162	+
gi|257423656|ref|NZ_GG700533.1|_N5	22586	22651	+
gi|257423656|ref|NZ_GG700533.1|_N6	31192	31219	+
gi|257423656|ref|NZ_GG700533.1|_N7	35367	35732	+
gi|257423656|ref|NZ_GG700533.1|_N8	38113	38875	+
gi|257423656|ref|NZ_GG700533.1|_N9	40381	40445	+
gi|257423656|ref|NZ_GG700533.1|_N10	42987	43028	+
gi|257423656|ref|NZ_GG700533.1|_N11	48000	48054	+
gi|257423656|ref|NZ_GG700533.1|_N12	50755	50816	+
gi|257423656|ref|NZ_GG700533.1|_N13	55316	55343	+
gi|257423656|ref|NZ_GG700533.1|_N14	68843	68905	+
gi|257423656|ref|NZ_GG700533.1|_N15	81046	82009	+
gi|257423656|ref|NZ_GG700533.1|_N16	83657	83721	+
gi|257423656|ref|NZ_GG700533.1|_N17	85036	85090	+
gi|257423656|ref|NZ_GG700533.1|_N18	86498	86563	+
gi|257423656|ref|NZ_GG700533.1|_N19	93254	93308	+
gi|257423656|ref|NZ_GG700533.1|_N20	117047	117969	+
gi|257423656|ref|NZ_GG700533.1|_N21	122701	122735	+
gi|257423656|ref|NZ_GG700533.1|_N22	126337	126416	+
gi|257423656|ref|NZ_GG700533.1|_N23	128935	128985	+
gi|257423656|ref|NZ_GG700533.1|_N24	158986	159473	+
gi|257423656|ref|NZ_GG700533.1|_N25	160966	162145	+
gi|257423656|ref|NZ_GG700533.1|_N26	169108	169167	+
gi|257423656|ref|NZ_GG700533.1|_N27	170958	171469	+
gi|257423656|ref|NZ_GG700533.1|_N28	174276	174335	+
gi|257423656|ref|NZ_GG700533.1|_N29	187687	187745	+
gi|257423656|ref|NZ_GG700533.1|_N30	190116	190591	+
gi|257423656|ref|NZ_GG700533.1|_N31	196145	196196	+
gi|257423656|ref|NZ_GG700533.1|_N32	201727	201777	+
gi|257423656|ref|NZ_GG700533.1|_N33	203147	203178	+
gi|257423656|ref|NZ_GG700533.1|_N34	204549	204643	+
gi|257423656|ref|NZ_GG700533.1|_N35	206991	207044	+
gi|257423656|ref|NZ_GG700533.1|_N36	208151	208194	+
gi|257423656|ref|NZ_GG700533.1|_N37	211444	211506	+
gi|257423656|ref|NZ_GG700533.1|_N38	240334	240425	+
gi|257423656|ref|NZ_GG700533.1|_N39	243997	244335	+
gi|257423656|ref|NZ_GG700533.1|_N40	246217	252848	+
gi|257423656|ref|NZ_GG700533.1|_N41	256381	256409	+
gi|257423656|ref|NZ_GG700533.1|_N42	258695	258756	+
gi|257423656|ref|NZ_GG700533.1|_N43	264169	264214	+
gi|257423656|ref|NZ_GG700533.1|_N44	265756	265817	+
gi|257423656|ref|NZ_GG700533.1|_N45	267389	267433	+
gi|257423656|ref|NZ_GG700533.1|_N46	306144	308026	+
gi|257423656|ref|NZ_GG700533.1|_N47	312632	313811	+
gi|257423656|ref|NZ_GG700533.1|_N48	317476	317537	+
gi|257423656|ref|NZ_GG700533.1|_N49	321100	321156	+
gi|257423656|ref|NZ_GG700533.1|_N50	322351	322590	+
gi|257423656|ref|NZ_GG700533.1|_N51	325994	326234	+
gi|257423656|ref|NZ_GG700533.1|_N52	329810	329872	+
gi|257423656|ref|NZ_GG700533.1|_N53	335241	335750	+
gi|257423656|ref|NZ_GG700533.1|_N54	340163	340380	+
gi|257423656|ref|NZ_GG700533.1|_N55	343998	345195	+
gi|257423656|ref|NZ_GG700533.1|_N56	353249	353311	+
gi|257423656|ref|NZ_GG700533.1|_N57	355269	355406	+
gi|257423656|ref|NZ_GG700533.1|_N58	358187	359137	+
gi|257423656|ref|NZ_GG700533.1|_N59	362596	362670	+
gi|257423656|ref|NZ_GG700533.1|_N60	370056	370107	+
gi|257423656|ref|NZ_GG700533.1|_N61	373591	373669	+
gi|257423656|ref|NZ_GG700533.1|_N62	393349	393753	+
gi|257423656|ref|NZ_GG700533.1|_N63	402058	402954	+
gi|257423656|ref|NZ_GG700533.1|_N64	404396	404460	+
gi|257423656|ref|NZ_GG700533.1|_N65	422032	422079	+
gi|257423656|ref|NZ_GG700533.1|_N66	436389	436438	+
gi|257423656|ref|NZ_GG700533.1|_N67	445702	445761	+
gi|257423656|ref|NZ_GG700533.1|_N68	452720	452820	+
gi|257423656|ref|NZ_GG700533.1|_N69	455991	456019	+
gi|257423656|ref|NZ_GG700533.1|_N70	457411	457945	+
gi|257423656|ref|NZ_GG700533.1|_N71	459873	459908	+
gi|257423656|ref|NZ_GG700533.1|_N72	464098	464748	+
gi|257423656|ref|NZ_GG700533.1|_N73	466585	467718	+
gi|257423656|ref|NZ_GG700533.1|_N74	478574	480028	+
gi|257423656|ref|NZ_GG700533.1|_N75	488380	489354	+
gi|257423656|ref|NZ_GG700533.1|_N76	493504	493554	+
gi|257423656|ref|NZ_GG700533.1|_N77	509623	511035	+
gi|257423656|ref|NZ_GG700533.1|_N78	520389	520449	+
gi|257423656|ref|NZ_GG700533.1|_N79	522025	522356	+
gi|257423656|ref|NZ_GG700533.1|_N80	523712	524713	+
gi|257423656|ref|NZ_GG700533.1|_N81	533499	534019	+
gi|257423656|ref|NZ_GG700533.1|_N82	543582	544339	+
gi|257423656|ref|NZ_GG700533.1|_N83	545876	546385	+
gi|257423656|ref|NZ_GG700533.1|_N84	550162	550222	+
gi|257423656|ref|NZ_GG700533.1|_N85	552826	552890	+
gi|257423656|ref|NZ_GG700533.1|_N86	557603	557657	+
gi|257423656|ref|NZ_GG700533.1|_N87	559600	559858	+
gi|257423656|ref|NZ_GG700533.1|_N88	568395	568413	+
gi|257423656|ref|NZ_GG700533.1|_N89	592397	593180	+
gi|257423656|ref|NZ_GG700533.1|_N90	599283	599348	+
gi|257423656|ref|NZ_GG700533.1|_N91	602938	603796	+
gi|257423656|ref|NZ_GG700533.1|_N92	605613	605666	+
gi|257423656|ref|NZ_GG700533.1|_N93	606878	607648	+
gi|257423656|ref|NZ_GG700533.1|_N94	611023	612132	+
gi|257423656|ref|NZ_GG700533.1|_N95	615010	615067	+
gi|257423656|ref|NZ_GG700533.1|_N96	616215	616273	+
gi|257423656|ref|NZ_GG700533.1|_N97	620245	621278	+
gi|257423656|ref|NZ_GG700533.1|_N98	622604	622680	+
gi|257423656|ref|NZ_GG700533.1|_N99	624607	624672	+
gi|257423656|ref|NZ_GG700533.1|_N100	636090	636933	+
gi|257423656|ref|NZ_GG700533.1|_N101	639370	639446	+
gi|257423656|ref|NZ_GG700533.1|_N102	641523	641605	+
gi|257423656|ref|NZ_GG700533.1|_N103	656441	656497	+
gi|257423656|ref|NZ_GG700533.1|_N104	658350	658407	+
gi|257423656|ref|NZ_GG700533.1|_N105	661579	662526	+
gi|257423656|ref|NZ_GG700533.1|_N106	664234	664311	+
gi|257423656|ref|NZ_GG700533.1|_N107	671153	671491	+
gi|257423656|ref|NZ_GG700533.1|_N108	674626	674693	+
gi|257423656|ref|NZ_GG700533.1|_N109	680734	680810	+
gi|257423656|ref|NZ_GG700533.1|_N110	683975	684044	+
gi|257423656|ref|NZ_GG700533.1|_N111	685166	685216	+
gi|257423656|ref|NZ_GG700533.1|_N112	694528	694599	+
gi|257423656|ref|NZ_GG700533.1|_N113	705263	705326	+
gi|257423656|ref|NZ_GG700533.1|_N114	727983	728039	+
gi|257423656|ref|NZ_GG700533.1|_N115	751443	751506	+
gi|257423656|ref|NZ_GG700533.1|_N116	755819	755881	+
gi|257423656|ref|NZ_GG700533.1|_N117	772509	772870	+
gi|257423656|ref|NZ_GG700533.1|_N118	780525	780614	+
gi|257423656|ref|NZ_GG700533.1|_N119	794739	794801	+
gi|257423656|ref|NZ_GG700533.1|_N120	797448	797490	+
gi|257423656|ref|NZ_GG700533.1|_N121	801926	802010	+
gi|257423656|ref|NZ_GG700533.1|_N122	812884	813588	+
gi|257423656|ref|NZ_GG700533.1|_N123	815014	815084	+
gi|257423656|ref|NZ_GG700533.1|_N124	825403	825465	+
gi|257423656|ref|NZ_GG700533.1|_N125	836472	836576	+
gi|257423656|ref|NZ_GG700533.1|_N126	843879	845548	+
gi|257423656|ref|NZ_GG700533.1|_N127	846692	846809	+
gi|257423656|ref|NZ_GG700533.1|_N128	851695	852311	+
gi|257423656|ref|NZ_GG700533.1|_N129	858327	859285	+
gi|257423656|ref|NZ_GG700533.1|_N130	863377	864642	+
gi|257423656|ref|NZ_GG700533.1|_N131	866257	866318	+
gi|257423656|ref|NZ_GG700533.1|_N132	867860	875757	+
gi|257423656|ref|NZ_GG700533.1|_N133	884071	884119	+
gi|257423656|ref|NZ_GG700533.1|_N134	892220	892280	+
gi|257423656|ref|NZ_GG700533.1|_N135	897569	897632	+
gi|257423656|ref|NZ_GG700533.1|_N136	904111	905860	+
gi|257423656|ref|NZ_GG700533.1|_N137	932838	932884	+
gi|257423656|ref|NZ_GG700533.1|_N138	939588	939654	+
gi|257423656|ref|NZ_GG700533.1|_N139	950531	950593	+
gi|257423656|ref|NZ_GG700533.1|_N140	958638	959158	+
gi|257423656|ref|NZ_GG700533.1|_N141	960771	960855	+
gi|257423656|ref|NZ_GG700533.1|_N142	962594	962652	+
gi|257423656|ref|NZ_GG700533.1|_N143	968327	968457	+
gi|257423656|ref|NZ_GG700533.1|_N144	969602	973645	+
gi|257423656|ref|NZ_GG700533.1|_N145	975380	977450	+
gi|257423656|ref|NZ_GG700533.1|_N146	979824	980037	+
gi|257423656|ref|NZ_GG700533.1|_N147	981475	981789	+
gi|257423656|ref|NZ_GG700533.1|_N148	989258	989285	+
gi|257423656|ref|NZ_GG700533.1|_N149	1003505	1004606	+
gi|257423656|ref|NZ_GG700533.1|_N150	1014144	1014190	+
gi|257423656|ref|NZ_GG700533.1|_N151	1019669	1019746	+
gi|257423656|ref|NZ_GG700533.1|_N152	1021385	1021469	+
gi|257423656|ref|NZ_GG700533.1|_N153	1023206	1023706	+
