Reference_N401	2611010	2611057	+
Reference_N402	2625367	2625416	+
Reference_N403	2634680	2634739	+
Reference_N404	2641698	2641798	+
Reference_N405	2644949	2644977	+
Reference_N406	2646369	2646903	+
Reference_N407	2648831	2648866	+
Reference_N408	2653056	2653598	+
Reference_N409	2655435	2655785	+
Reference_N410	2666641	2668095	+
Reference_N411	2676446	2677420	+
Reference_N412	2681570	2681620	+
Reference_N413	2697689	2699101	+
Reference_N414	2708455	2708515	+
Reference_N415	2710091	2710098	+
Reference_N416	2711454	2712455	+
Reference_N417	2721240	2721760	+
Reference_N418	2731323	2732864	+
Reference_N419	2734401	2734910	+
Reference_N420	2738687	2738747	+
Reference_N421	2741351	2741415	+
Reference_N422	2746128	2746182	+
Reference_N423	2748125	2748383	+
