gi|532358222|ref|NC_022113.1|	590363	595180	gi|257424630|ref|NZ_GG700535.1|	130779	135596	+
gi|532358222|ref|NC_022113.1|	595207	601789	gi|257424630|ref|NZ_GG700535.1|	135624	142206	+
gi|532358222|ref|NC_022113.1|	601853	606898	gi|257424630|ref|NZ_GG700535.1|	142270	147315	+
gi|532358222|ref|NC_022113.1|	606957	610462	gi|257424630|ref|NZ_GG700535.1|	147374	150879	+
gi|532358222|ref|NC_022113.1|	610514	613587	gi|257424630|ref|NZ_GG700535.1|	150931	154004	+
gi|532358222|ref|NC_022113.1|	613659	619861	gi|257424630|ref|NZ_GG700535.1|	154076	160278	+
gi|532358222|ref|NC_022113.1|	620022	625428	gi|257424630|ref|NZ_GG700535.1|	160439	165845	+
gi|532358222|ref|NC_022113.1|	625458	627458	gi|257424630|ref|NZ_GG700535.1|	165875	167875	+
gi|532358222|ref|NC_022113.1|	627597	630520	gi|257424630|ref|NZ_GG700535.1|	168014	170937	+
gi|532358222|ref|NC_022113.1|	632459	634021	gi|257424630|ref|NZ_GG700535.1|	172034	173596	+
gi|532358222|ref|NC_022113.1|	634221	636598	gi|257424630|ref|NZ_GG700535.1|	173796	176173	+
gi|532358222|ref|NC_022113.1|	637758	642504	gi|257424630|ref|NZ_GG700535.1|	177363	182109	+
gi|532358222|ref|NC_022113.1|	642571	645084	gi|257424630|ref|NZ_GG700535.1|	182176	184689	+
gi|532358222|ref|NC_022113.1|	645140	646630	gi|257424630|ref|NZ_GG700535.1|	184745	186235	+
gi|532358222|ref|NC_022113.1|	646701	649975	gi|257424630|ref|NZ_GG700535.1|	186306	189580	+
gi|532358222|ref|NC_022113.1|	650014	664543	gi|257424630|ref|NZ_GG700535.1|	189619	204148	+
gi|532358222|ref|NC_022113.1|	664606	670146	gi|257424630|ref|NZ_GG700535.1|	204211	209751	+
gi|532358222|ref|NC_022113.1|	670207	674662	gi|257424630|ref|NZ_GG700535.1|	209812	214267	+
gi|532358222|ref|NC_022113.1|	674728	679066	gi|257424630|ref|NZ_GG700535.1|	214333	218671	+
gi|532358222|ref|NC_022113.1|	679130	685434	gi|257424630|ref|NZ_GG700535.1|	218735	225039	+
gi|532358222|ref|NC_022113.1|	685496	695882	gi|257424630|ref|NZ_GG700535.1|	225101	235487	+
gi|532358222|ref|NC_022113.1|	695944	699979	gi|257424630|ref|NZ_GG700535.1|	235549	239584	+
gi|532358222|ref|NC_022113.1|	700042	714850	gi|257424630|ref|NZ_GG700535.1|	239647	254455	+
gi|532358222|ref|NC_022113.1|	714896	720000	gi|257424630|ref|NZ_GG700535.1|	254501	259605	+
gi|532358222|ref|NC_022113.1|	720065	730172	gi|257424630|ref|NZ_GG700535.1|	259670	269776	+
gi|532358222|ref|NC_022113.1|	730212	734338	gi|257424630|ref|NZ_GG700535.1|	269816	273942	+
gi|532358222|ref|NC_022113.1|	734424	738070	gi|257424630|ref|NZ_GG700535.1|	274028	277674	+
gi|532358222|ref|NC_022113.1|	738536	750520	gi|257424630|ref|NZ_GG700535.1|	278140	290124	+
gi|532358222|ref|NC_022113.1|	750598	751903	gi|257424630|ref|NZ_GG700535.1|	290202	291507	+
gi|532358222|ref|NC_022113.1|	753643	757569	gi|257424630|ref|NZ_GG700535.1|	293247	297173	+
gi|532358222|ref|NC_022113.1|	759985	762189	gi|257424630|ref|NZ_GG700535.1|	299589	301793	+
gi|532358222|ref|NC_022113.1|	764804	766512	gi|257424630|ref|NZ_GG700535.1|	304408	306116	+
gi|532358222|ref|NC_022113.1|	766577	777334	gi|257424630|ref|NZ_GG700535.1|	306181	316938	+
gi|532358222|ref|NC_022113.1|	777370	780014	gi|257424630|ref|NZ_GG700535.1|	316974	319618	+
gi|532358222|ref|NC_022113.1|	781707	782969	gi|257424630|ref|NZ_GG700535.1|	321311	322573	+
gi|532358222|ref|NC_022113.1|	783752	789174	gi|257424630|ref|NZ_GG700535.1|	323356	328778	+
gi|532358222|ref|NC_022113.1|	789239	791252	gi|257424630|ref|NZ_GG700535.1|	328843	330856	+
gi|532358222|ref|NC_022113.1|	793644	795968	gi|257424630|ref|NZ_GG700535.1|	333248	335572	+
gi|532358222|ref|NC_022113.1|	796033	797150	gi|257424630|ref|NZ_GG700535.1|	335637	336754	+
gi|532358222|ref|NC_022113.1|	797215	803304	gi|257424630|ref|NZ_GG700535.1|	336819	342908	+
gi|532358222|ref|NC_022113.1|	804418	813883	gi|257424630|ref|NZ_GG700535.1|	344185	353650	+
gi|532358222|ref|NC_022113.1|	813938	824584	gi|257424630|ref|NZ_GG700535.1|	353705	364351	+
gi|532358222|ref|NC_022113.1|	824649	857002	gi|257424630|ref|NZ_GG700535.1|	364416	396789	+
gi|532358222|ref|NC_022113.1|	858919	860346	gi|257424630|ref|NZ_GG700535.1|	397380	398807	+
gi|532358222|ref|NC_022113.1|	860412	867771	gi|257424630|ref|NZ_GG700535.1|	398873	406232	+
gi|532358222|ref|NC_022113.1|	868144	869649	gi|257424630|ref|NZ_GG700535.1|	406605	408110	+
gi|532358222|ref|NC_022113.1|	871491	875204	gi|257424630|ref|NZ_GG700535.1|	409952	413665	+
gi|532358222|ref|NC_022113.1|	875681	880196	gi|257424630|ref|NZ_GG700535.1|	414142	418657	+
gi|532358222|ref|NC_022113.1|	880558	881749	gi|257424630|ref|NZ_GG700535.1|	419019	420210	+
gi|532358222|ref|NC_022113.1|	882838	884699	gi|257424630|ref|NZ_GG700535.1|	421299	423160	+
gi|532358222|ref|NC_022113.1|	885727	888195	gi|257424630|ref|NZ_GG700535.1|	424188	426656	+
gi|532358222|ref|NC_022113.1|	891784	897968	gi|257425046|ref|NZ_GG700536.1|	1	6185	+
gi|532358222|ref|NC_022113.1|	898095	904333	gi|257425046|ref|NZ_GG700536.1|	6312	12550	+
gi|532358222|ref|NC_022113.1|	904397	915133	gi|257425046|ref|NZ_GG700536.1|	12614	23350	+
gi|532358222|ref|NC_022113.1|	915191	931001	gi|257425046|ref|NZ_GG700536.1|	23408	39218	+
gi|532358222|ref|NC_022113.1|	931054	935137	gi|257425046|ref|NZ_GG700536.1|	39271	43354	+
gi|532358222|ref|NC_022113.1|	935202	937773	gi|257425046|ref|NZ_GG700536.1|	43419	45990	+
gi|532358222|ref|NC_022113.1|	939183	941722	gi|257425046|ref|NZ_GG700536.1|	47400	49939	+
gi|532358222|ref|NC_022113.1|	941785	946206	gi|257425046|ref|NZ_GG700536.1|	50002	54423	+
gi|532358222|ref|NC_022113.1|	946251	949119	gi|257425046|ref|NZ_GG700536.1|	54468	57356	+
gi|532358222|ref|NC_022113.1|	949222	963962	gi|257425046|ref|NZ_GG700536.1|	57459	72199	+
gi|532358222|ref|NC_022113.1|	964028	966019	gi|257425046|ref|NZ_GG700536.1|	72265	74256	+
gi|532358222|ref|NC_022113.1|	966084	967629	gi|257425046|ref|NZ_GG700536.1|	74321	75866	+
gi|532358222|ref|NC_022113.1|	967695	982684	gi|257425046|ref|NZ_GG700536.1|	75932	90921	+
gi|532358222|ref|NC_022113.1|	982772	985882	gi|257425046|ref|NZ_GG700536.1|	91009	94119	+
gi|532358222|ref|NC_022113.1|	985946	991506	gi|257425046|ref|NZ_GG700536.1|	94183	99743	+
gi|532358222|ref|NC_022113.1|	991569	1004050	gi|257425046|ref|NZ_GG700536.1|	99806	112287	+
gi|532358222|ref|NC_022113.1|	1004115	1007522	gi|257425046|ref|NZ_GG700536.1|	112352	115759	+
gi|532358222|ref|NC_022113.1|	1007595	1025609	gi|257425046|ref|NZ_GG700536.1|	115832	133866	+
gi|532358222|ref|NC_022113.1|	1025656	1030693	gi|257425046|ref|NZ_GG700536.1|	133913	138950	+
gi|532358222|ref|NC_022113.1|	1031017	1032422	gi|257425046|ref|NZ_GG700536.1|	139911	141316	+
gi|532358222|ref|NC_022113.1|	1032495	1035488	gi|257425046|ref|NZ_GG700536.1|	141389	144382	+
gi|532358222|ref|NC_022113.1|	1036493	1044268	gi|257425046|ref|NZ_GG700536.1|	145387	153162	+
gi|532358222|ref|NC_022113.1|	1044314	1049842	gi|257425046|ref|NZ_GG700536.1|	153208	158736	+
gi|532358222|ref|NC_022113.1|	1050270	1059390	gi|257425046|ref|NZ_GG700536.1|	159164	168284	+
gi|532358222|ref|NC_022113.1|	1060558	1062284	gi|257425046|ref|NZ_GG700536.1|	169452	171178	+
gi|532358222|ref|NC_022113.1|	1062353	1066485	gi|257425046|ref|NZ_GG700536.1|	171247	175379	+
gi|532358222|ref|NC_022113.1|	1068434	1071469	gi|257425216|ref|NZ_GG700537.1|	1	3036	+
gi|532358222|ref|NC_022113.1|	1068787	1070348	gi|257425216|ref|NZ_GG700537.1|	1188	2750	+
gi|532358222|ref|NC_022113.1|	1069621	1071183	gi|257425216|ref|NZ_GG700537.1|	354	1915	+
gi|532358222|ref|NC_022113.1|	1072346	1073727	gi|257425216|ref|NZ_GG700537.1|	4940	6321	+
gi|532358222|ref|NC_022113.1|	1073778	1079050	gi|257425216|ref|NZ_GG700537.1|	6372	11644	+
gi|532358222|ref|NC_022113.1|	1079052	1083661	gi|257425216|ref|NZ_GG700537.1|	11865	16474	+
gi|532358222|ref|NC_022113.1|	1083691	1087734	gi|257425216|ref|NZ_GG700537.1|	16503	20546	+
gi|532358222|ref|NC_022113.1|	1087786	1094360	gi|257425216|ref|NZ_GG700537.1|	20598	27172	+
gi|532358222|ref|NC_022113.1|	1094450	1096853	gi|257425216|ref|NZ_GG700537.1|	27262	29665	+
gi|532358222|ref|NC_022113.1|	1097249	1099743	gi|257425216|ref|NZ_GG700537.1|	30356	32850	+
gi|532358222|ref|NC_022113.1|	1100863	1102226	gi|257425216|ref|NZ_GG700537.1|	33812	35175	+
gi|532358222|ref|NC_022113.1|	1102283	1119258	gi|257425216|ref|NZ_GG700537.1|	35232	52207	+
gi|532358222|ref|NC_022113.1|	1119298	1122344	gi|257425216|ref|NZ_GG700537.1|	52247	55293	+
gi|532358222|ref|NC_022113.1|	1122459	1128228	gi|257425216|ref|NZ_GG700537.1|	55408	61177	+
gi|532358222|ref|NC_022113.1|	1128303	1135876	gi|257425216|ref|NZ_GG700537.1|	61252	68825	+
gi|532358222|ref|NC_022113.1|	1135925	1159441	gi|257425216|ref|NZ_GG700537.1|	69063	92579	+
gi|532358222|ref|NC_022113.1|	1159731	1161458	gi|257425216|ref|NZ_GG700537.1|	92869	94596	+
gi|532358222|ref|NC_022113.1|	1161512	1163312	gi|257425216|ref|NZ_GG700537.1|	94650	96450	+
gi|532358222|ref|NC_022113.1|	1163788	1169110	gi|257425216|ref|NZ_GG700537.1|	96926	102248	+
gi|532358222|ref|NC_022113.1|	1169175	1170727	gi|257425216|ref|NZ_GG700537.1|	102313	103865	+
gi|532358222|ref|NC_022113.1|	1170780	1186808	gi|257425216|ref|NZ_GG700537.1|	103918	119945	+
gi|532358222|ref|NC_022113.1|	1187019	1196638	gi|257425216|ref|NZ_GG700537.1|	120156	129775	+
gi|532358222|ref|NC_022113.1|	1197312	1208207	gi|257425216|ref|NZ_GG700537.1|	130449	141344	+
gi|532358222|ref|NC_022113.1|	1208466	1219320	gi|257425216|ref|NZ_GG700537.1|	141603	152457	+
gi|532358222|ref|NC_022113.1|	1219384	1222416	gi|257425216|ref|NZ_GG700537.1|	152521	155553	+
gi|532358222|ref|NC_022113.1|	1222481	1224945	gi|257425216|ref|NZ_GG700537.1|	155618	158082	+
gi|532358222|ref|NC_022113.1|	1225695	1227926	gi|257425216|ref|NZ_GG700537.1|	158832	161063	+
gi|532358222|ref|NC_022113.1|	1227989	1235253	gi|257425216|ref|NZ_GG700537.1|	161126	168391	+
gi|532358222|ref|NC_022113.1|	1236202	1237650	gi|257425216|ref|NZ_GG700537.1|	169340	170788	+
gi|532358222|ref|NC_022113.1|	1240882	1242026	gi|257425216|ref|NZ_GG700537.1|	174020	175164	+
gi|532358222|ref|NC_022113.1|	1242124	1243817	gi|257425216|ref|NZ_GG700537.1|	175262	176955	+
gi|532358222|ref|NC_022113.1|	1244911	1249037	gi|257425216|ref|NZ_GG700537.1|	178049	182175	+
gi|532358222|ref|NC_022113.1|	1249108	1251581	gi|257425216|ref|NZ_GG700537.1|	182246	184719	+
gi|532358222|ref|NC_022113.1|	1252766	1253932	gi|257425216|ref|NZ_GG700537.1|	185904	187070	+
gi|532358222|ref|NC_022113.1|	1253977	1257157	gi|257425216|ref|NZ_GG700537.1|	187115	190295	+
gi|532358222|ref|NC_022113.1|	1257212	1264996	gi|257425216|ref|NZ_GG700537.1|	190350	198154	+
gi|532358222|ref|NC_022113.1|	1265058	1271121	gi|257425216|ref|NZ_GG700537.1|	198216	204279	+
gi|532358222|ref|NC_022113.1|	1271497	1276780	gi|257425216|ref|NZ_GG700537.1|	204655	209938	+
gi|532358222|ref|NC_022113.1|	1277373	1281814	gi|257425216|ref|NZ_GG700537.1|	210531	214972	+
gi|532358222|ref|NC_022113.1|	1281862	1286005	gi|257425216|ref|NZ_GG700537.1|	215020	219163	+
gi|532358222|ref|NC_022113.1|	1286088	1300562	gi|257425216|ref|NZ_GG700537.1|	219246	233720	+
gi|532358222|ref|NC_022113.1|	1302524	1313407	gi|257425216|ref|NZ_GG700537.1|	234932	245815	+
gi|532358222|ref|NC_022113.1|	1314551	1321926	gi|257425216|ref|NZ_GG700537.1|	246959	254334	+
gi|532358222|ref|NC_022113.1|	1321983	1328230	gi|257425216|ref|NZ_GG700537.1|	254391	260638	+
gi|532358222|ref|NC_022113.1|	1328303	1331051	gi|257425216|ref|NZ_GG700537.1|	260711	263459	+
gi|532358222|ref|NC_022113.1|	1331102	1341283	gi|257425216|ref|NZ_GG700537.1|	263510	273691	+
gi|532358222|ref|NC_022113.1|	1341354	1351861	gi|257425216|ref|NZ_GG700537.1|	273762	284269	+
gi|532358222|ref|NC_022113.1|	1351915	1355677	gi|257425216|ref|NZ_GG700537.1|	284323	288085	+
gi|532358222|ref|NC_022113.1|	1355753	1357507	gi|257425216|ref|NZ_GG700537.1|	288161	289915	+
gi|532358222|ref|NC_022113.1|	1357627	1361698	gi|257425216|ref|NZ_GG700537.1|	290035	294106	+
gi|532358222|ref|NC_022113.1|	1363585	1372051	gi|257425216|ref|NZ_GG700537.1|	295606	304072	+
gi|532358222|ref|NC_022113.1|	1372166	1373888	gi|257425216|ref|NZ_GG700537.1|	304187	305909	+
gi|532358222|ref|NC_022113.1|	1374263	1389188	gi|257425216|ref|NZ_GG700537.1|	306053	320998	+
gi|532358222|ref|NC_022113.1|	1389276	1409294	gi|257425216|ref|NZ_GG700537.1|	321288	341306	+
gi|532358222|ref|NC_022113.1|	1409417	1426984	gi|257425216|ref|NZ_GG700537.1|	341429	358996	+
gi|532358222|ref|NC_022113.1|	1427016	1452583	gi|257425216|ref|NZ_GG700537.1|	359028	384595	+
gi|532358222|ref|NC_022113.1|	1452859	1457716	gi|257425216|ref|NZ_GG700537.1|	384871	389728	+
gi|532358222|ref|NC_022113.1|	1458198	1460592	gi|257425216|ref|NZ_GG700537.1|	390210	392604	+
gi|532358222|ref|NC_022113.1|	1460622	1462312	gi|257425216|ref|NZ_GG700537.1|	392634	394324	+
gi|532358222|ref|NC_022113.1|	1464619	1468336	gi|257425216|ref|NZ_GG700537.1|	395830	399547	+
gi|532358222|ref|NC_022113.1|	2432631	2434199	gi|257425216|ref|NZ_GG700537.1|	392651	394213	-
gi|532358222|ref|NC_022113.1|	404884	406617	gi|257425560|ref|NZ_GG700538.1|	365791	367524	-
gi|532358222|ref|NC_022113.1|	1472302	1479491	gi|257425560|ref|NZ_GG700538.1|	1	7190	+
gi|532358222|ref|NC_022113.1|	1479556	1482054	gi|257425560|ref|NZ_GG700538.1|	7255	9753	+
gi|532358222|ref|NC_022113.1|	1482110	1484178	gi|257425560|ref|NZ_GG700538.1|	9809	11877	+
gi|532358222|ref|NC_022113.1|	1484211	1486333	gi|257425560|ref|NZ_GG700538.1|	11910	14032	+
gi|532358222|ref|NC_022113.1|	1487365	1489455	gi|257425560|ref|NZ_GG700538.1|	15064	17154	+
gi|532358222|ref|NC_022113.1|	1490813	1492548	gi|257425560|ref|NZ_GG700538.1|	18179	19914	+
gi|532358222|ref|NC_022113.1|	1492671	1494110	gi|257425560|ref|NZ_GG700538.1|	20037	21476	+
gi|532358222|ref|NC_022113.1|	1495324	1499271	gi|257425560|ref|NZ_GG700538.1|	22963	26910	+
gi|532358222|ref|NC_022113.1|	1499791	1501283	gi|257425560|ref|NZ_GG700538.1|	27432	28924	+
gi|532358222|ref|NC_022113.1|	1501466	1504412	gi|257425560|ref|NZ_GG700538.1|	29106	32052	+
gi|532358222|ref|NC_022113.1|	1504479	1507255	gi|257425560|ref|NZ_GG700538.1|	32119	34895	+
gi|532358222|ref|NC_022113.1|	1507346	1524715	gi|257425560|ref|NZ_GG700538.1|	34986	52355	+
gi|532358222|ref|NC_022113.1|	1524769	1525917	gi|257425560|ref|NZ_GG700538.1|	52409	53557	+
gi|532358222|ref|NC_022113.1|	1526935	1543572	gi|257425560|ref|NZ_GG700538.1|	54575	71212	+
gi|532358222|ref|NC_022113.1|	1543634	1545912	gi|257425560|ref|NZ_GG700538.1|	71274	73552	+
gi|532358222|ref|NC_022113.1|	1545947	1547971	gi|257425560|ref|NZ_GG700538.1|	73587	75611	+
gi|532358222|ref|NC_022113.1|	1550169	1553273	gi|257425560|ref|NZ_GG700538.1|	77809	80913	+
gi|532358222|ref|NC_022113.1|	1553325	1556770	gi|257425560|ref|NZ_GG700538.1|	80965	84410	+
gi|532358222|ref|NC_022113.1|	1556840	1559286	gi|257425560|ref|NZ_GG700538.1|	84480	86926	+
gi|532358222|ref|NC_022113.1|	1559331	1563093	gi|257425560|ref|NZ_GG700538.1|	86971	90733	+
gi|532358222|ref|NC_022113.1|	1563181	1568461	gi|257425560|ref|NZ_GG700538.1|	90821	96101	+
gi|532358222|ref|NC_022113.1|	1569728	1584111	gi|257425560|ref|NZ_GG700538.1|	97368	111751	+
gi|532358222|ref|NC_022113.1|	1584207	1592896	gi|257425560|ref|NZ_GG700538.1|	111847	120536	+
gi|532358222|ref|NC_022113.1|	1592956	1599362	gi|257425560|ref|NZ_GG700538.1|	120596	127002	+
gi|532358222|ref|NC_022113.1|	1599462	1601087	gi|257425560|ref|NZ_GG700538.1|	127102	128727	+
gi|532358222|ref|NC_022113.1|	1601755	1611135	gi|257425560|ref|NZ_GG700538.1|	129395	138775	+
gi|532358222|ref|NC_022113.1|	1611190	1615380	gi|257425560|ref|NZ_GG700538.1|	138830	143020	+
gi|532358222|ref|NC_022113.1|	1616401	1620076	gi|257425560|ref|NZ_GG700538.1|	144367	148042	+
gi|532358222|ref|NC_022113.1|	1620102	1632923	gi|257425560|ref|NZ_GG700538.1|	148339	161160	+
gi|532358222|ref|NC_022113.1|	1633070	1634427	gi|257425560|ref|NZ_GG700538.1|	161307	162664	+
gi|532358222|ref|NC_022113.1|	1634679	1644001	gi|257425560|ref|NZ_GG700538.1|	162916	172238	+
gi|532358222|ref|NC_022113.1|	1644066	1650248	gi|257425560|ref|NZ_GG700538.1|	172303	178485	+
gi|532358222|ref|NC_022113.1|	1653010	1659295	gi|257425560|ref|NZ_GG700538.1|	180098	186384	+
gi|532358222|ref|NC_022113.1|	1660117	1662578	gi|257425560|ref|NZ_GG700538.1|	187206	189667	+
gi|532358222|ref|NC_022113.1|	1662660	1664360	gi|257425560|ref|NZ_GG700538.1|	189749	191449	+
gi|532358222|ref|NC_022113.1|	1664438	1666652	gi|257425560|ref|NZ_GG700538.1|	191527	193741	+
gi|532358222|ref|NC_022113.1|	1666704	1675665	gi|257425560|ref|NZ_GG700538.1|	193793	202754	+
gi|532358222|ref|NC_022113.1|	1675743	1684287	gi|257425560|ref|NZ_GG700538.1|	202832	211376	+
gi|532358222|ref|NC_022113.1|	1684323	1688212	gi|257425560|ref|NZ_GG700538.1|	211413	215302	+
gi|532358222|ref|NC_022113.1|	1688274	1713490	gi|257425560|ref|NZ_GG700538.1|	215364	240580	+
gi|532358222|ref|NC_022113.1|	1713572	1725780	gi|257425560|ref|NZ_GG700538.1|	240662	252870	+
gi|532358222|ref|NC_022113.1|	1726015	1727510	gi|257425560|ref|NZ_GG700538.1|	253105	254600	+
gi|532358222|ref|NC_022113.1|	1727567	1743463	gi|257425560|ref|NZ_GG700538.1|	254657	270553	+
gi|532358222|ref|NC_022113.1|	1743524	1746547	gi|257425560|ref|NZ_GG700538.1|	270614	273637	+
gi|532358222|ref|NC_022113.1|	1747611	1753298	gi|257425560|ref|NZ_GG700538.1|	274701	280389	+
gi|532358222|ref|NC_022113.1|	1753362	1756343	gi|257425560|ref|NZ_GG700538.1|	280453	283434	+
gi|532358222|ref|NC_022113.1|	1756529	1758674	gi|257425560|ref|NZ_GG700538.1|	283620	285765	+
gi|532358222|ref|NC_022113.1|	1759844	1768504	gi|257425560|ref|NZ_GG700538.1|	286935	295595	+
gi|532358222|ref|NC_022113.1|	1768545	1770442	gi|257425560|ref|NZ_GG700538.1|	295636	297533	+
gi|532358222|ref|NC_022113.1|	1770479	1781880	gi|257425560|ref|NZ_GG700538.1|	297570	308971	+
gi|532358222|ref|NC_022113.1|	1781941	1808775	gi|257425560|ref|NZ_GG700538.1|	309032	335865	+
gi|532358222|ref|NC_022113.1|	1808840	1812274	gi|257425560|ref|NZ_GG700538.1|	335930	339364	+
gi|532358222|ref|NC_022113.1|	1812338	1820686	gi|257425560|ref|NZ_GG700538.1|	339428	347776	+
gi|532358222|ref|NC_022113.1|	1820745	1823283	gi|257425560|ref|NZ_GG700538.1|	347835	350373	+
gi|532358222|ref|NC_022113.1|	1823334	1824833	gi|257425560|ref|NZ_GG700538.1|	350424	351923	+
gi|532358222|ref|NC_022113.1|	1825484	1826898	gi|257425560|ref|NZ_GG700538.1|	352574	353988	+
gi|532358222|ref|NC_022113.1|	1826946	1828596	gi|257425560|ref|NZ_GG700538.1|	354036	355686	+
gi|532358222|ref|NC_022113.1|	1829842	1833478	gi|257425560|ref|NZ_GG700538.1|	356932	360568	+
gi|532358222|ref|NC_022113.1|	1837252	1846293	gi|257425560|ref|NZ_GG700538.1|	364341	373382	+
gi|532358222|ref|NC_022113.1|	1841181	1842307	gi|257425560|ref|NZ_GG700538.1|	370036	371159	+
gi|532358222|ref|NC_022113.1|	1841989	1843187	gi|257425560|ref|NZ_GG700538.1|	369958	371159	+
gi|532358222|ref|NC_022113.1|	1842869	1844070	gi|257425560|ref|NZ_GG700538.1|	369078	370276	+
gi|532358222|ref|NC_022113.1|	1842947	1844070	gi|257425560|ref|NZ_GG700538.1|	368270	369396	+
gi|532358222|ref|NC_022113.1|	1847492	1852037	gi|257425560|ref|NZ_GG700538.1|	374581	379126	+
gi|532358222|ref|NC_022113.1|	1853737	1867207	gi|257425560|ref|NZ_GG700538.1|	380826	394296	+
gi|532358222|ref|NC_022113.1|	1867529	1879122	gi|257425560|ref|NZ_GG700538.1|	394618	406211	+
gi|532358222|ref|NC_022113.1|	1879197	1891232	gi|257425560|ref|NZ_GG700538.1|	406286	418321	+
gi|532358222|ref|NC_022113.1|	1990873	1992236	gi|257425560|ref|NZ_GG700538.1|	1636	3002	+
gi|532358222|ref|NC_022113.1|	2008005	2009449	gi|257425560|ref|NZ_GG700538.1|	18180	19630	+
gi|532358222|ref|NC_022113.1|	2226961	2229512	gi|257425560|ref|NZ_GG700538.1|	356978	359519	+
gi|532358222|ref|NC_022113.1|	1896594	1910095	gi|257425991|ref|NZ_GG700540.1|	120	13621	+
gi|532358222|ref|NC_022113.1|	1910321	1919088	gi|257425991|ref|NZ_GG700540.1|	13847	22614	+
gi|532358222|ref|NC_022113.1|	1919150	1921658	gi|257425991|ref|NZ_GG700540.1|	22676	25184	+
gi|532358222|ref|NC_022113.1|	1921717	1928354	gi|257425991|ref|NZ_GG700540.1|	25243	31880	+
gi|532358222|ref|NC_022113.1|	1928404	1940432	gi|257425991|ref|NZ_GG700540.1|	31930	43958	+
gi|532358222|ref|NC_022113.1|	1940494	1945079	gi|257425991|ref|NZ_GG700540.1|	44020	48605	+
gi|532358222|ref|NC_022113.1|	1945110	1948395	gi|257425991|ref|NZ_GG700540.1|	48636	51921	+
gi|532358222|ref|NC_022113.1|	1948481	1949883	gi|257425991|ref|NZ_GG700540.1|	52007	53409	+
gi|532358222|ref|NC_022113.1|	1949948	1956416	gi|257425991|ref|NZ_GG700540.1|	53474	59942	+
gi|532358222|ref|NC_022113.1|	1956448	1964343	gi|257425991|ref|NZ_GG700540.1|	59974	67869	+
gi|532358222|ref|NC_022113.1|	1965084	1967821	gi|257425991|ref|NZ_GG700540.1|	68610	71347	+
gi|532358222|ref|NC_022113.1|	1967887	1969166	gi|257425991|ref|NZ_GG700540.1|	71413	72692	+
gi|532358222|ref|NC_022113.1|	1969239	1974283	gi|257425991|ref|NZ_GG700540.1|	72765	77809	+
gi|532358222|ref|NC_022113.1|	1974340	1976143	gi|257425991|ref|NZ_GG700540.1|	77866	79669	+
gi|532358222|ref|NC_022113.1|	1977389	1979059	gi|257425991|ref|NZ_GG700540.1|	80915	82585	+
gi|532358222|ref|NC_022113.1|	1979936	1981880	gi|257425991|ref|NZ_GG700540.1|	83462	85406	+
